id_farmacia,ean,stock,precio,promo
11,3600531528997,0,17970.00,35%
11,3600531529000,0,17970.00,35%
11,3600531531065,0,17813.00,40%
11,3600531531096,4.000,14589.00,No Promo
11,3600531531133,4.000,17813.00,40%
11,3600531531157,0,14589.00,No Promo
11,3600531531188,6.000,16193.00,40%
11,3600531533540,0,18580.00,No Promo
11,3600531533557,0,6463.00,No Promo
11,3600531533564,0,18580.00,40%
11,3600531533694,0,10917.00,No Promo
11,3600531543310,0,1486.00,No Promo
11,3600531543327,0,1486.00,No Promo
11,3600531543334,0,1486.00,No Promo
11,3600531543341,0,1486.00,No Promo
11,3600531543358,0,1486.00,No Promo
11,3600531543365,0,1486.00,No Promo
11,3600531560379,0,547.00,No Promo
11,3600531560386,0,547.00,No Promo
11,3600531560409,0,547.00,No Promo
11,3600531560416,0,547.00,No Promo
11,3600531560423,0,547.00,No Promo
11,3600531561284,0,8467.00,No Promo
11,3600531568795,0,547.00,No Promo
11,3600531568801,0,946.00,No Promo
11,3600531568818,0,547.00,No Promo
11,3600531568825,0,946.00,No Promo
11,3600531568832,0,946.00,No Promo
11,3600531568849,0,547.00,No Promo
11,3600531571726,3.000,18794.00,40%
11,3600531578251,0,2920.00,No Promo
11,3600531578268,0,10087.00,No Promo
11,3600531578275,0,2920.00,No Promo
11,3600531578282,2.000,19309.00,No Promo
11,3600531578299,0,2025.00,No Promo
11,3600531578305,0,11648.00,No Promo
11,3600531579036,0,2031.00,No Promo
11,3600531579043,0,2031.00,No Promo
11,3600531579050,2.000,20519.00,40%
11,3600531579067,0,1625.00,No Promo
11,3600531580407,0,1138.00,No Promo
11,3600531580414,0,2031.00,No Promo
11,3600531580421,0,1480.00,No Promo
11,3600531580445,0,1351.00,No Promo
11,3600531580452,0,1138.00,No Promo
11,3600531584696,0,2276.00,No Promo
11,3600531591304,0,1385.00,No Promo
11,3600531591311,0,1385.00,No Promo
11,3600531591328,0,1901.00,No Promo
11,3600531591335,0,2383.00,No Promo
11,3600531591342,0,2383.00,No Promo
11,3600531591359,0,2741.00,No Promo
11,3600531592974,0,7290.00,No Promo
11,3600531604752,0,2276.00,No Promo
11,3600531622787,0,2025.00,No Promo
11,3600531622831,0,1475.00,No Promo
11,3600531622985,0,2025.00,No Promo
11,3600531623135,0,1074.00,No Promo
11,3600531623180,0,1480.00,No Promo
11,3600531623234,0,2031.00,No Promo
11,3600531623289,0,1480.00,No Promo
11,3600531631062,0,2031.00,No Promo
11,3600531631116,0,2031.00,No Promo
11,3600531631161,0,2031.00,No Promo
11,3600531631215,0,2336.00,No Promo
11,3600531631260,0,2031.00,No Promo
11,3600531631383,0,17653.00,35%
11,3600531631390,0,17653.00,35%
11,3600531638948,1.000,19676.00,40%
11,3600531640385,1.000,17646.00,40%
11,3600531640408,0,17646.00,40%
11,3600531647926,0,26722.00,No Promo
11,3600531647940,0,26722.00,No Promo
11,3600531647964,0,26722.00,No Promo
11,3600531647988,0,26722.00,No Promo
11,3600531665968,0,8467.00,No Promo
11,3600531665975,0,5682.00,No Promo
11,3600531665982,0,7841.00,No Promo
11,3600531665999,0,5682.00,No Promo
11,3600531666002,0,5682.00,No Promo
11,3600531666019,0,5682.00,No Promo
11,3600540710611,0,2671.00,No Promo
11,3600541358485,0,11555.00,No Promo
11,3600541594937,21.000,9293.00,No Promo
11,3600541664500,0,682.00,No Promo
11,3600541744523,15.000,12550.00,No Promo
11,3600541895560,0,1825.00,No Promo
11,3600542081160,1.000,6650.00,No Promo
11,3600542326414,20.000,11555.00,No Promo
11,3600542440622,0,6368.00,No Promo
11,3600542440981,0,6368.00,No Promo
11,3600542441162,0,6368.00,No Promo
11,3600542442497,0,6368.00,No Promo
11,3600542449298,8.000,6368.00,No Promo
11,3600542528122,0,8114.00,No Promo
11,3600553308850,0,520.00,No Promo
11,3605521493811,0,1656.00,No Promo
11,3605521512949,0,2736.00,No Promo
11,3605521565815,0,1596.00,No Promo
11,3605521616289,0,1800.00,No Promo
11,3605521667830,0,2148.00,No Promo
11,3605521718211,0,2160.00,No Promo
11,3605521812247,0,2160.00,No Promo
11,3605521821737,0,1248.00,No Promo
11,3605521895127,0,1236.00,No Promo
11,3605521939999,0,8990.00,No Promo
11,3605522098428,0,2628.00,No Promo
11,3605522594086,0,123.00,No Promo
11,3605530314114,0,3650.00,No Promo
11,3605530742283,0,13990.00,No Promo
11,3605530742702,0,13990.00,No Promo
11,3605530931663,0,12490.00,No Promo
11,3605531812213,0,69990.00,No Promo
11,3605532024844,0,38490.00,No Promo
11,3605532189482,0,17490.00,No Promo
11,3605532418704,0,19990.00,No Promo
11,3605532532653,0,19990.00,No Promo
11,3605532532950,0,45588.00,No Promo
11,3605532533919,0,21990.00,No Promo
11,3605532561783,0,11890.00,No Promo
11,3605532637570,0,1996.00,No Promo
11,3605532638973,0,1996.00,No Promo
11,3605532669786,0,9180.00,No Promo
11,3605532670270,0,40990.00,No Promo
11,3605532674995,0,894.00,No Promo
11,3605532677026,0,8490.00,No Promo
11,3605532679051,0,8490.00,No Promo
11,3605532697390,0,14480.68,No Promo
11,3605532697536,0,8350.00,No Promo
11,3605532697673,0,14480.68,No Promo
11,3605532697741,0,3170.00,No Promo
11,3605532751115,0,4974.00,No Promo
11,3605532908724,0,12900.00,No Promo
11,3605532919430,0,2580.00,No Promo
11,3605532972152,0,22490.00,No Promo
11,3605532972640,0,31290.00,No Promo
11,3605532973623,0,38890.00,No Promo
11,3605532978734,0,8087.00,No Promo
11,3605533066973,0,606.00,No Promo
11,3605533067048,0,606.00,No Promo
11,3605533127773,0,1995.00,No Promo
11,3605533236024,0,2795.00,No Promo
11,3605533236086,0,2795.00,No Promo
11,3605533244562,0,2300.00,No Promo
11,3605533244807,0,1540.00,No Promo
11,3605533298602,0,1314.00,No Promo
11,3605533303252,0,76990.00,No Promo
11,3605533431894,0,5661.00,No Promo
11,3605533454435,0,1656.00,No Promo
11,3605533491232,0,15790.00,No Promo
11,3605970417727,0,2616.00,No Promo
11,3605970495077,0,3000.00,No Promo
11,3605970919856,0,3120.00,No Promo
11,3605970947675,0,3948.00,No Promo
11,3605970951153,0,3120.00,No Promo
11,3605970951191,0,2340.00,No Promo
11,3605970955472,0,1944.00,No Promo
11,3605971045455,0,4536.00,No Promo
11,3605971242489,0,2050.00,No Promo
11,3605971253447,0,10990.00,No Promo
11,3605971255601,0,4536.00,No Promo
11,3605971256165,0,2820.00,No Promo
11,3605971256240,0,9650.00,No Promo
11,3605971259449,0,5148.00,No Promo
11,3605971259487,0,3120.00,No Promo
11,3605971259609,0,10990.00,No Promo
11,3605971267765,0,2832.00,No Promo
11,3605971282102,0,4850.00,No Promo
11,3605971368981,0,11990.00,No Promo
11,3605971370069,0,8590.00,No Promo
11,3605971521478,0,5890.00,No Promo
11,3605971521553,0,5890.00,No Promo
11,3605971522239,0,5890.00,No Promo
11,3605971526237,0,4695.00,No Promo
11,3605971576362,0,5148.00,No Promo
11,3605971613920,0,4068.00,No Promo
11,3605971646973,0,4795.00,No Promo
11,3605971647055,0,4250.00,No Promo
11,3605971675317,0,10790.00,No Promo
11,3605971675355,0,10990.00,No Promo
11,3605971675553,0,8590.00,No Promo
11,3605971675638,0,6595.00,No Promo
11,3605971675676,0,6595.00,No Promo
11,3605971675713,0,6595.00,No Promo
11,3605971755194,0,14460.00,No Promo
11,3605971988141,0,8819.00,No Promo
11,3605971988387,0,8590.00,No Promo
11,3605972642561,0,29117.00,No Promo
11,3605972642882,0,16693.00,No Promo
11,3605972645128,0,17269.00,No Promo
11,3605972714169,0,29117.00,No Promo
11,3605972715609,0,19999.00,No Promo
11,3607340054709,0,109.00,No Promo
11,3607340054716,0,109.00,No Promo
11,3607340060328,0,62.50,No Promo
11,3607340060359,0,62.50,No Promo
11,3607340060366,0,62.50,No Promo
11,3607340060373,0,62.50,No Promo
11,3607340060380,0,62.50,No Promo
11,3607340060410,0,62.50,No Promo
11,3607340060502,0,62.50,No Promo
11,3607340060526,0,62.50,No Promo
11,3607340060533,0,62.50,No Promo
11,3607340064319,0,109.00,No Promo
11,3607340349669,0,139.00,No Promo
11,3607340349690,0,139.00,No Promo
11,3607340384738,0,125.00,No Promo
11,3607341410191,0,149.00,No Promo
11,3607341410207,0,149.00,No Promo
11,3607341410214,0,149.00,No Promo
11,3607341806963,0,55.00,No Promo
11,3607341811110,0,645.00,No Promo
11,3607341811134,0,645.00,No Promo
11,3607341811141,0,645.00,No Promo
11,3607341811165,0,645.00,No Promo
11,3607341825773,0,47.00,No Promo
11,3607341990150,0,305.00,No Promo
11,3607341990167,0,305.00,No Promo
11,3607342191006,0,30600.00,No Promo
11,3607342207622,0,215.00,No Promo
11,3607342207639,0,215.00,No Promo
11,3607342209961,0,95.00,No Promo
11,3607342210011,0,95.00,No Promo
11,3607342210042,0,95.00,No Promo
11,3607342210073,0,95.00,No Promo
11,3607342232648,0,109.00,No Promo
11,3607342257610,0,55.00,No Promo
11,3607342257641,0,55.00,No Promo
11,3607342257771,0,55.00,No Promo
11,3607342257788,0,59.00,No Promo
11,3607342257795,0,55.00,No Promo
11,3607342319042,0,590.00,No Promo
11,3607342319059,0,679.00,No Promo
11,3607342319066,0,590.00,No Promo
11,3607342319073,0,590.00,No Promo
11,3607342333444,0,255.00,No Promo
11,3607342350960,0,220.00,No Promo
11,3607342350984,0,220.00,No Promo
11,3607342350991,0,163.00,No Promo
11,3607342351004,0,220.00,No Promo
11,3607342351011,0,220.00,No Promo
11,3607342351028,0,163.00,No Promo
11,3607342351042,0,163.00,No Promo
11,3607342351059,0,163.00,No Promo
11,3607342358676,0,37.50,No Promo
11,3607342360020,0,59.90,No Promo
11,3607342360075,0,1100.00,No Promo
11,3607342360099,0,960.00,No Promo
11,3607342360129,0,960.00,No Promo
11,3607342360143,0,960.00,No Promo
11,3607342369764,0,255.00,No Promo
11,3607342394131,0,155.00,No Promo
11,3607342452169,0,400.00,No Promo
11,3607342465633,0,199.00,No Promo
11,3607342465640,0,124.00,No Promo
11,3607342465664,0,218.00,No Promo
11,3607342474932,0,119.00,No Promo
11,3607342475786,0,60.00,No Promo
11,3607342475793,0,60.00,No Promo
11,3607342493032,3.000,19115.00,2x1
11,3607342496651,0,179.00,No Promo
11,3607342496668,0,179.00,No Promo
11,3607342496675,0,179.00,No Promo
11,3607342496682,0,179.00,No Promo
11,3607342496712,0,179.00,No Promo
11,3607342496729,0,179.00,No Promo
11,3607342512573,1.000,22600.00,No Promo
11,3607342530973,0,205.00,No Promo
11,3607342530980,0,205.00,No Promo
11,3607342551114,0,205.00,No Promo
11,3607342551701,0,4284.00,No Promo
11,3607342551725,0,215.00,No Promo
11,3607342551756,0,181.00,No Promo
11,3607342551763,0,4284.00,No Promo
11,3607342551794,0,215.00,No Promo
11,3607342551800,0,215.00,No Promo
11,3607342558250,0,300.00,No Promo
11,3607342558281,0,300.00,No Promo
11,3607342558311,0,300.00,No Promo
11,3607342558342,0,300.00,No Promo
11,3607342559998,0,258.00,No Promo
11,3607342560000,0,152.50,No Promo
11,3607342560031,0,152.50,No Promo
11,3607342560062,0,152.50,No Promo
11,3607342578913,0,285.00,No Promo
11,3607342578999,0,285.00,No Promo
11,3607342579033,0,285.00,No Promo
11,3607342580893,0,179.00,No Promo
11,3607342599949,0,93.00,No Promo
11,3607342610781,0,131.00,No Promo
11,3607342610798,0,131.00,No Promo
11,3607342610835,0,131.00,No Promo
11,3607342610866,0,131.00,No Promo
11,3607342610873,0,131.00,No Promo
11,3607342610880,0,131.00,No Promo
11,3607342610903,0,131.00,No Promo
11,3607342610910,0,131.00,No Promo
11,3607342610941,0,131.00,No Promo
11,3607342610958,0,131.00,No Promo
11,3607342623606,0,40.90,No Promo
11,3607342635142,0,39.00,No Promo
11,3607342635159,0,39.00,No Promo
11,3607342635166,0,39.00,No Promo
11,3607342635173,0,39.00,No Promo
11,3607342635180,0,39.00,No Promo
11,3607342637641,0,51.00,No Promo
11,3607342637658,0,51.00,No Promo
11,3607342637665,0,51.00,No Promo
11,3607342637672,0,51.00,No Promo
11,3607342637689,0,51.00,No Promo
11,3607342650558,0,119.00,No Promo
11,3607342650565,0,119.00,No Promo
11,3607342650664,0,119.00,No Promo
11,3607342651982,0,873.00,No Promo
11,3607342656741,0,119.00,No Promo
11,3607342672789,0,280.00,No Promo
11,3607342673946,0,285.00,No Promo
11,3607342673960,0,4272.00,No Promo
11,3607342675773,0,565.00,No Promo
11,3607342675803,0,565.00,No Promo
11,3607342675834,0,565.00,No Promo
11,3607342675841,0,565.00,No Promo
11,3607342675865,0,135.00,No Promo
11,3607342682214,0,131.00,No Promo
11,3607342682238,0,131.00,No Promo
11,3607342682252,0,131.00,No Promo
11,3607342683235,0,255.00,No Promo
11,3607342683242,0,255.00,No Promo
11,3607342683259,0,255.00,No Promo
11,3607342706804,0,60.00,No Promo
11,3607342733206,0,370.00,No Promo
11,3607342754010,0,115.00,No Promo
11,3607342754027,0,115.00,No Promo
11,3607342754034,0,115.00,No Promo
11,3607342785021,0,1668.00,No Promo
11,3607342923904,0,15980.00,3x2
11,3607342924031,0,17274.00,No Promo
11,3607342952775,2.000,25150.00,No Promo
11,3607343091282,0,6000.00,No Promo
11,3607343350532,0,1776.00,No Promo
11,3607343522984,0,649.00,No Promo
11,3607344011579,0,519.00,No Promo
11,3607344058895,0,151.00,No Promo
11,3607344058901,0,151.00,No Promo
11,3607344058918,0,151.00,No Promo
11,3607344058987,0,109.00,No Promo
11,3607344068252,0,85.00,No Promo
11,3607344068924,0,55.00,No Promo
11,3607344068948,0,55.00,No Promo
11,3607344069020,0,55.00,No Promo
11,3607344069082,0,55.00,No Promo
11,3607344069105,0,55.00,No Promo
11,3607344069112,0,55.00,No Promo
11,3607344069129,0,55.00,No Promo
11,3607344069136,0,59.00,No Promo
11,3607344069150,0,55.00,No Promo
11,3607344069204,0,55.00,No Promo
11,3607344074116,0,55.00,No Promo
11,3607344078411,0,59.00,No Promo
11,3607344078428,0,59.00,No Promo
11,3607344078459,0,59.00,No Promo
11,3607344078466,0,59.00,No Promo
11,3607344138894,0,80.00,No Promo
11,3607344138931,0,80.00,No Promo
11,3607344138986,0,80.00,No Promo
11,3607344139006,0,80.00,No Promo
11,3607344171549,0,79.50,No Promo
11,3607344174083,5.000,17980.00,2x1
11,3607344174090,0,755.00,No Promo
11,3607344188530,0,196.00,No Promo
11,3607344188561,0,129.00,No Promo
11,3607344202755,0,61.90,No Promo
11,3607344426113,0,414.00,No Promo
11,3607344426342,0,288.00,No Promo
11,3607344499865,0,257.00,No Promo
11,3607344499957,0,348.00,No Promo
11,3607344508390,0,109.00,No Promo
11,3607344508413,0,109.00,No Promo
11,3607344508420,0,109.00,No Promo
11,3607344535037,0,4644.00,No Promo
11,3607344535044,0,4644.00,No Promo
11,3607344546644,0,1347.00,No Promo
11,3607344546668,0,5688.00,No Promo
11,3607344546682,0,5688.00,No Promo
11,3607344546699,0,2537.65,No Promo
11,3607344546705,0,5688.00,No Promo
11,3607344546729,0,5688.00,No Promo
11,3607344565171,0,450.00,No Promo
11,3607344573688,0,250.00,No Promo
11,3607344573695,0,250.00,No Promo
11,3607344573701,0,213.00,No Promo
11,3607344574654,0,24250.00,No Promo
11,3607345064536,0,24950.00,No Promo
11,3607345064543,0,15600.00,No Promo
11,3607345064550,0,15600.00,No Promo
11,3607345068060,0,151.00,No Promo
11,3607345093925,0,26.50,No Promo
11,3607345125831,0,208.00,No Promo
11,3607345125855,0,160.00,No Promo
11,3607345125862,0,160.00,No Promo
11,3607345220444,0,129.00,No Promo
11,3607345275963,0,99.50,No Promo
11,3607345311265,0,139.00,No Promo
11,3607345311357,0,139.00,No Promo
11,3607345312811,0,60.00,No Promo
11,3607345312859,0,160.00,No Promo
11,3607345360225,0,50.50,No Promo
11,3607345360232,0,50.50,No Promo
11,3607345360317,0,50.50,No Promo
11,3607345378459,0,59.00,No Promo
11,3607345379036,0,30600.00,No Promo
11,3607345379050,0,30600.00,No Promo
11,3607345379067,0,1836.00,No Promo
11,3607345379104,1.000,30600.00,No Promo
11,3607345379111,0,25150.00,No Promo
11,3607345380384,0,400.00,No Promo
11,3607345380490,0,460.00,No Promo
11,3607345380520,0,400.00,No Promo
11,3607345380537,0,400.00,No Promo
11,3607345380551,0,460.00,No Promo
11,3607345380643,0,460.00,No Promo
11,3607345380704,0,460.00,No Promo
11,3607345380728,0,400.00,No Promo
11,3607345380735,0,400.00,No Promo
11,3607345380827,0,460.00,No Promo
11,3607345390871,0,109.00,No Promo
11,3607345390925,0,109.00,No Promo
11,3607345413723,0,196.00,No Promo
11,3607345442532,0,50.50,No Promo
11,3607345442624,0,50.50,No Promo
11,3607345442631,0,50.50,No Promo
11,3607345452104,0,59.50,No Promo
11,3607345452128,0,59.50,No Promo
11,3607345452135,0,59.50,No Promo
11,3607345452142,0,59.50,No Promo
11,3607345452173,0,59.50,No Promo
11,3607345454146,0,245.00,No Promo
11,3607345454153,0,245.00,No Promo
11,3607345454177,0,245.00,No Promo
11,3607345454191,0,205.00,No Promo
11,3607345454245,0,245.00,No Promo
11,3607345454252,0,245.00,No Promo
11,3607345684864,0,77.00,No Promo
11,3607345684871,0,77.00,No Promo
11,3607345684888,0,77.00,No Promo
11,3607345684895,0,77.00,No Promo
11,3607345684901,0,77.00,No Promo
11,3607345684918,0,77.00,No Promo
11,3607345693149,0,2350.00,No Promo
11,3607345693743,0,59.50,No Promo
11,3607345693774,0,59.50,No Promo
11,3607345693804,0,59.50,No Promo
11,3607345693835,0,59.50,No Promo
11,3607345693842,0,59.50,No Promo
11,3607345693859,0,59.50,No Promo
11,3607345693866,0,59.50,No Promo
11,3607345696003,0,14620.00,No Promo
11,3607345696034,2.000,14620.00,No Promo
11,3607345696065,0,154.00,No Promo
11,3607345696072,0,285.00,No Promo
11,3607345696089,0,14620.00,No Promo
11,3607345696102,0,285.00,No Promo
11,3607345696126,0,181.00,No Promo
11,3607345978321,0,285.00,No Promo
11,3607346353677,0,1125.58,No Promo
11,3607346353776,0,699.00,No Promo
11,3607346353813,0,22301.00,No Promo
11,3607346353820,0,22301.00,No Promo
11,3607346353837,0,1005.00,No Promo
11,3607346404942,0,359.00,No Promo
11,3607346405246,0,359.00,No Promo
11,3607346451977,0,239.00,No Promo
11,3607347668855,0,4250.00,No Promo
11,3607347887065,0,799.00,No Promo
11,3607347887867,4.000,24250.00,2x1
11,3607348457878,0,74.00,No Promo
11,3607348458028,0,74.00,No Promo
11,3607348458165,0,74.00,No Promo
11,3607348807987,0,873.00,No Promo
11,3607348809837,0,225.00,No Promo
11,3607348809868,0,195.00,No Promo
11,3607348809882,0,225.00,No Promo
11,3607348809905,0,225.00,No Promo
11,3607348809912,0,195.00,No Promo
11,3607348809950,0,195.00,No Promo
11,3607349193416,0,105.00,No Promo
11,3607349193423,0,105.00,No Promo
11,3607349193430,0,105.00,No Promo
11,3607349193454,0,105.00,No Promo
11,3607349193478,0,105.00,No Promo
11,3607349193492,0,115.00,No Promo
11,3607349193508,0,105.00,No Promo
11,3607349193522,0,105.00,No Promo
11,3607349193539,0,115.00,No Promo
11,3607349193553,0,105.00,No Promo
11,3607349193560,0,105.00,No Promo
11,3607349193577,0,105.00,No Promo
11,3607349193584,0,105.00,No Promo
11,3607349193607,0,105.00,No Promo
11,3607349193621,0,105.00,No Promo
11,3607349193652,0,105.00,No Promo
11,3607349193669,0,105.00,No Promo
11,3607349193683,0,115.00,No Promo
11,3607349193768,0,115.00,No Promo
11,3607349242398,0,105.00,No Promo
11,3607349243814,0,99.00,No Promo
11,3607349243890,0,159.00,No Promo
11,3607349259365,0,115.00,No Promo
11,3607349260163,0,290.00,No Promo
11,3607349260187,0,290.00,No Promo
11,3607349610210,0,219.00,No Promo
11,3607349610241,0,500.00,No Promo
11,3607349610258,0,500.00,No Promo
11,3607349610289,0,219.00,No Promo
11,3607349610296,0,500.00,No Promo
11,3607349610319,0,500.00,No Promo
11,3607349610326,0,500.00,No Promo
11,3607349610340,0,500.00,No Promo
11,3607349610357,0,500.00,No Promo
11,3607349610371,0,500.00,No Promo
11,3607349610388,0,500.00,No Promo
11,3607349610418,0,500.00,No Promo
11,3607349612689,0,119.00,No Promo
11,3607349614034,0,830.00,No Promo
11,3607349622299,0,1080.00,No Promo
11,3607349631611,0,269.80,No Promo
11,3607349656317,0,85.00,No Promo
11,3607349657185,0,85.00,No Promo
11,3607349779535,0,79.00,No Promo
11,3607349779566,0,79.00,No Promo
11,3607349779580,0,79.00,No Promo
11,3607349843120,0,480.00,No Promo
11,3607349863784,0,60.00,No Promo
11,3607349905651,0,149.00,No Promo
11,3607349919092,0,289.00,No Promo
11,3607349919108,0,289.00,No Promo
11,3607349919344,0,460.00,No Promo
11,3607349919351,0,460.00,No Promo
11,3607349922610,0,115.00,No Promo
11,3607349922634,0,115.00,No Promo
11,3607349922641,0,115.00,No Promo
11,3612471237194,0,4380.00,No Promo
11,3614220070575,0,475.00,No Promo
11,3614220070582,0,475.00,No Promo
11,3614220070605,0,475.00,No Promo
11,3614220071800,0,59.00,No Promo
11,3614220071817,0,59.00,No Promo
11,3614220071824,0,59.00,No Promo
11,3614220071831,0,59.00,No Promo
11,3614220071848,0,59.00,No Promo
11,3614220073828,0,179.00,No Promo
11,3614220073835,0,179.00,No Promo
11,3614220073842,0,179.00,No Promo
11,3614220073859,0,179.00,No Promo
11,3614220077611,0,15250.00,No Promo
11,3614220077635,0,222.00,No Promo
11,3614220077659,0,222.00,No Promo
11,3614220077673,1.000,15250.00,No Promo
11,3614220077697,0,222.00,No Promo
11,3614220077710,2.000,15250.00,No Promo
11,3614220077758,0,222.00,No Promo
11,3614220077765,0,222.00,No Promo
11,3614220077789,0,222.00,No Promo
11,3614220077796,2.000,15250.00,No Promo
11,3614220172484,0,1944.00,No Promo
11,3614220235660,0,47.00,No Promo
11,3614220235684,0,47.00,No Promo
11,3614220235691,0,47.00,No Promo
11,3614220249766,0,205.00,No Promo
11,3614220249773,0,205.00,No Promo
11,3614220249780,0,205.00,No Promo
11,3614220338781,0,285.00,No Promo
11,3614220338798,0,285.00,No Promo
11,3614220338804,0,285.00,No Promo
11,3614220338811,0,285.00,No Promo
11,3614220364360,0,559.00,No Promo
11,3614220595580,0,575.00,No Promo
11,3614220595597,0,575.00,No Promo
11,3614220616773,0,598.00,No Promo
11,3614220616797,0,598.00,No Promo
11,3614220616834,0,598.00,No Promo
11,3614220616841,0,598.00,No Promo
11,3614220616858,0,598.00,No Promo
11,3614220616889,0,160.00,No Promo
11,3614220616896,0,598.00,No Promo
11,3614220616902,0,160.00,No Promo
11,3614220616919,0,730.00,No Promo
11,3614220616926,0,598.00,No Promo
11,3614220616957,0,200.00,No Promo
11,3614220616964,0,200.00,No Promo
11,3614220616988,0,99.00,No Promo
11,3614220617015,0,598.00,No Promo
11,3614220617022,0,598.00,No Promo
11,3614220617077,0,598.00,No Promo
11,3614220617084,0,435.00,No Promo
11,3614220617145,0,598.00,No Promo
11,3614220617169,0,598.00,No Promo
11,3614220617176,0,598.00,No Promo
11,3614220617268,0,435.00,No Promo
11,3614220617282,0,598.00,No Promo
11,3614220617299,0,200.00,No Promo
11,3614220617305,0,598.00,No Promo
11,3614220617312,0,598.00,No Promo
11,3614220617329,0,160.00,No Promo
11,3614220617350,0,200.00,No Promo
11,3614220650012,0,598.00,No Promo
11,3614220743745,0,212.00,No Promo
11,3614220743752,0,625.00,No Promo
11,3614220781150,0,6473.00,No Promo
11,3614220950723,0,194.00,No Promo
11,3614220950747,0,250.00,No Promo
11,3614220950761,0,139.00,No Promo
11,3614220950778,0,139.00,No Promo
11,3614220950785,0,250.00,No Promo
11,3614220950792,0,139.00,No Promo
11,3614220950853,0,250.00,No Promo
11,3614220954011,0,28200.00,No Promo
11,3614220954059,0,28200.00,No Promo
11,3614220954073,0,28200.00,No Promo
11,3614220954080,0,28200.00,No Promo
11,3614220954097,0,28200.00,No Promo
11,3614220954127,0,28200.00,No Promo
11,3614221093061,0,14630.00,No Promo
11,3614221093085,0,14630.00,No Promo
11,3614221093115,0,14630.00,No Promo
11,3614221093146,0,14630.00,No Promo
11,3614221103609,0,1057.00,No Promo
11,3614221105443,0,1967.00,No Promo
11,3614221105450,0,28600.00,No Promo
11,3614221105467,0,1967.00,No Promo
11,3614221183984,0,872.00,No Promo
11,3614221183991,0,872.00,No Promo
11,3614221184004,0,560.00,No Promo
11,3614221184011,0,671.00,No Promo
11,3614221184028,0,872.00,No Promo
11,3614221185971,0,1347.00,No Promo
11,3614221187104,0,559.00,No Promo
11,3614221187333,0,355.00,No Promo
11,3614221187340,0,355.00,No Promo
11,3614221187357,0,355.00,No Promo
11,3614221187364,0,355.00,No Promo
11,3614221187371,0,355.00,No Promo
11,3614221187388,0,355.00,No Promo
11,3614221187395,0,355.00,No Promo
11,3614221187401,0,355.00,No Promo
11,3614221187425,0,355.00,No Promo
11,3614221187432,0,355.00,No Promo
11,3614221187456,0,355.00,No Promo
11,3614221187463,0,355.00,No Promo
11,3614221187470,0,247.00,No Promo
11,3614221196113,0,250.00,No Promo
11,3614221220962,0,215.00,No Promo
11,3614221496442,0,450.00,No Promo
11,3614221693391,0,196.00,No Promo
11,3614221693407,0,196.00,No Promo
11,3614221693414,0,196.00,No Promo
11,3614221693421,0,196.00,No Promo
11,3614221712009,0,350.00,No Promo
11,3614221712085,0,244.00,No Promo
11,3614221712139,0,350.00,No Promo
11,3614221712573,0,244.00,No Promo
11,3614221712580,0,520.00,No Promo
11,3614221712597,0,1375.00,No Promo
11,3614221712603,0,350.00,No Promo
11,3614221712634,0,350.00,No Promo
11,3614221716960,0,239.00,No Promo
11,3614221716977,0,239.00,No Promo
11,3614221716984,0,239.00,No Promo
11,3614221716991,0,239.00,No Promo
11,3614221717004,0,239.00,No Promo
11,3614221717011,0,239.00,No Promo
11,3614221717035,0,239.00,No Promo
11,3614221718162,0,239.00,No Promo
11,3614221718186,0,239.00,No Promo
11,3614221718193,0,239.00,No Promo
11,3614221718209,0,239.00,No Promo
11,3614221870013,0,385.00,No Promo
11,3614221870044,0,307.00,No Promo
11,3614221870068,0,385.00,No Promo
11,3614221870075,0,252.00,No Promo
11,3614221870082,0,385.00,No Promo
11,3614221972816,0,660.00,No Promo
11,3614221972823,0,660.00,No Promo
11,3614222070139,0,272.00,No Promo
11,3614222074533,0,720.00,No Promo
11,3614222074540,0,230.00,No Promo
11,3614222074557,0,280.00,No Promo
11,3614222182139,0,155.00,No Promo
11,3614222182146,0,155.00,No Promo
11,3614222192305,0,1858.85,No Promo
11,3614222192312,0,1232.00,No Promo
11,3614222192329,0,1232.00,No Promo
11,3614222192336,0,1858.85,No Promo
11,3614222192343,0,1858.85,No Promo
11,3614222353546,0,2160.00,No Promo
11,3614222377665,0,2862.00,No Promo
11,3614222595526,2.000,18570.00,No Promo
11,3614222615934,0,678.00,No Promo
11,3614222748014,0,625.00,No Promo
11,3614222748021,0,625.00,No Promo
11,3614222748038,0,625.00,No Promo
11,3614222748045,0,625.00,No Promo
11,3614222748069,0,625.00,No Promo
11,3614222748076,0,247.00,No Promo
11,3614222748083,0,625.00,No Promo
11,3614222748090,0,625.00,No Promo
11,3614222750185,0,215.00,No Promo
11,3614222750192,0,215.00,No Promo
11,3614222750208,0,215.00,No Promo
11,3614222750215,0,215.00,No Promo
11,3614222750239,0,215.00,No Promo
11,3614222753780,0,435.00,No Promo
11,3614222753827,0,435.00,No Promo
11,3614222753858,0,435.00,No Promo
11,3614222753872,0,435.00,No Promo
11,3614222757788,0,479.00,No Promo
11,3614222900399,0,19900.00,No Promo
11,3614222915713,0,1647.00,No Promo
11,3614222915720,0,1647.00,No Promo
11,3614222915744,0,985.00,No Promo
11,3614223132638,0,315.00,No Promo
